! SNAP.TBL
!
! This table contains aviation VOR points and all VOR-relative points.
! VOR-relative points, or 'snapable' points are all points relative to
! individual VOR points located on a 16 point compass in 10nm intervals.
!
! The format for the file is given below, with the number of characters in
! parentheses.
!
!!
! Log:
! J. Wu/SAIC	        01/05   Created table
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!STID    STNM   NAME                            ST CO   LAT    LON   ELV  PRI
!(8)     (6)    (32)                            (2)(2)  (5)    (6)   (5)  (2)
LCH00079      9 50W_LCH                          -  -   3014  -9407     0  2
LCH00080      9 20WNW_LCH                        -  -   3027  -9347     0  2
LCH00081      9 30WNW_LCH                        -  -   3033  -9364     0  2
LCH00082      9 40WNW_LCH                        -  -   3039  -9382     0  2
LCH00083      9 20NW_LCH                         -  -   3038  -9338     0  2
LCH00084      9 30NW_LCH                         -  -   3049  -9352     0  2
LCH00085      9 40NW_LCH                         -  -   3061  -9366     0  2
LCH00086      9 20NNW_LCH                        -  -   3045  -9326     0  2
LCH00087      9 30NNW_LCH                        -  -   3060  -9333     0  2
LCH00088      9 40NNW_LCH                        -  -   3076  -9341     0  2
MSP00000      9 MSP                              -  -   4488  -9323     0  1
MSP00001      9 20N_MSP                          -  -   4521  -9323     0  2
MSP00002      9 30N_MSP                          -  -   4538  -9323     0  2
MSP00003      9 40N_MSP                          -  -   4555  -9323     0  2
MSP00004      9 20NNE_MSP                        -  -   4519  -9305     0  2
MSP00005      9 30NNE_MSP                        -  -   4534  -9296     0  2
MSP00006      9 40NNE_MSP                        -  -   4549  -9287     0  2
MSP00007      9 50NNE_MSP                        -  -   4565  -9277     0  2
MSP00008      9 20NE_MSP                         -  -   4512  -9290     0  2
MSP00009      9 30NE_MSP                         -  -   4523  -9273     0  2
MSP00010      9 40NE_MSP                         -  -   4535  -9256     0  2
MSP00011      9 50NE_MSP                         -  -   4547  -9239     0  2
MSP00012      9 20ENE_MSP                        -  -   4501  -9279     0  2
MSP00013      9 30ENE_MSP                        -  -   4507  -9258     0  2
MSP00014      9 20E_MSP                          -  -   4488  -9276     0  2
MSP00015      9 30E_MSP                          -  -   4488  -9252     0  2
MSP00016      9 20ESE_MSP                        -  -   4475  -9280     0  2
MSP00017      9 30ESE_MSP                        -  -   4469  -9258     0  2
MSP00018      9 40ESE_MSP                        -  -   4462  -9237     0  2
MSP00019      9 20SE_MSP                         -  -   4464  -9290     0  2
MSP00020      9 30SE_MSP                         -  -   4453  -9273     0  2
MSP00021      9 40SE_MSP                         -  -   4441  -9257     0  2
MSP00022      9 50SE_MSP                         -  -   4429  -9241     0  2
MSP00023      9 20SSE_MSP                        -  -   4457  -9305     0  2
MSP00024      9 30SSE_MSP                        -  -   4442  -9296     0  2
MSP00025      9 40SSE_MSP                        -  -   4426  -9287     0  2
MSP00026      9 50SSE_MSP                        -  -   4411  -9279     0  2
MSP00027      9 60SSE_MSP                        -  -   4396  -9270     0  2
MSP00028      9 20S_MSP                          -  -   4455  -9323     0  2
MSP00029      9 30S_MSP                          -  -   4438  -9323     0  2
MSP00030      9 40S_MSP                          -  -   4421  -9323     0  2
MSP00031      9 50S_MSP                          -  -   4405  -9323     0  2
MSP00032      9 60S_MSP                          -  -   4388  -9323     0  2
MSP00033      9 20SSW_MSP                        -  -   4457  -9341     0  2
MSP00034      9 30SSW_MSP                        -  -   4442  -9350     0  2
MSP00035      9 40SSW_MSP                        -  -   4426  -9359     0  2
MSP00036      9 50SSW_MSP                        -  -   4411  -9367     0  2
MSP00037      9 60SSW_MSP                        -  -   4396  -9376     0  2
MSP00038      9 20SW_MSP                         -  -   4464  -9356     0  2
MSP00039      9 30SW_MSP                         -  -   4453  -9373     0  2
MSP00040      9 40SW_MSP                         -  -   4441  -9389     0  2
MSP00041      9 50SW_MSP                         -  -   4429  -9405     0  2
MSP00042      9 20WSW_MSP                        -  -   4475  -9366     0  2
MSP00043      9 30WSW_MSP                        -  -   4469  -9388     0  2
MSP00044      9 40WSW_MSP                        -  -   4462  -9409     0  2
MSP00045      9 20W_MSP                          -  -   4488  -9370     0  2
MSP00046      9 30W_MSP                          -  -   4488  -9394     0  2
MSP00047      9 40W_MSP                          -  -   4488  -9417     0  2
MSP00048      9 20WNW_MSP                        -  -   4501  -9367     0  2
MSP00049      9 30WNW_MSP                        -  -   4507  -9388     0  2
MSP00050      9 40WNW_MSP                        -  -   4513  -9410     0  2
MSP00051      9 50WNW_MSP                        -  -   4519  -9432     0  2
MSP00052      9 20NW_MSP                         -  -   4512  -9356     0  2
MSP00053      9 30NW_MSP                         -  -   4523  -9373     0  2
MSP00054      9 40NW_MSP                         -  -   4535  -9390     0  2
MSP00055      9 20NNW_MSP                        -  -   4519  -9341     0  2
MSP00056      9 30NNW_MSP                        -  -   4534  -9350     0  2
MCW00000      9 MCW                              -  -   4309  -9333     0  1
MCW00001      9 20N_MCW                          -  -   4342  -9333     0  2
MCW00002      9 30N_MCW                          -  -   4359  -9333     0  2
MCW00003      9 40N_MCW                          -  -   4376  -9333     0  2
MCW00004      9 20NNE_MCW                        -  -   4340  -9315     0  2
MCW00005      9 30NNE_MCW                        -  -   4355  -9307     0  2
MCW00006      9 40NNE_MCW                        -  -   4370  -9298     0  2
MCW00007      9 20NE_MCW                         -  -   4333  -9301     0  2
MCW00008      9 30NE_MCW                         -  -   4344  -9284     0  2
MCW00009      9 40NE_MCW                         -  -   4356  -9268     0  2
MCW00010      9 20ENE_MCW                        -  -   4322  -9291     0  2
MCW00011      9 30ENE_MCW                        -  -   4328  -9270     0  2
MCW00012      9 40ENE_MCW                        -  -   4334  -9248     0  2
MCW00013      9 20E_MCW                          -  -   4309  -9287     0  2
MCW00014      9 30E_MCW                          -  -   4309  -9265     0  2
MCW00015      9 40E_MCW                          -  -   4309  -9242     0  2
MCW00016      9 20ESE_MCW                        -  -   4296  -9291     0  2
MCW00017      9 30ESE_MCW                        -  -   4290  -9270     0  2
MCW00018      9 40ESE_MCW                        -  -   4283  -9249     0  2
MCW00019      9 50ESE_MCW                        -  -   4277  -9228     0  2
MCW00020      9 60ESE_MCW                        -  -   4270  -9207     0  2
MCW00021      9 20SE_MCW                         -  -   4285  -9301     0  2
MCW00022      9 30SE_MCW                         -  -   4274  -9285     0  2
MCW00023      9 40SE_MCW                         -  -   4262  -9269     0  2
MCW00024      9 50SE_MCW                         -  -   4250  -9253     0  2
MCW00025      9 60SE_MCW                         -  -   4238  -9237     0  2
MCW00026      9 20SSE_MCW                        -  -   4278  -9316     0  2
MCW00027      9 30SSE_MCW                        -  -   4263  -9307     0  2
MCW00028      9 40SSE_MCW                        -  -   4247  -9298     0  2
MCW00029      9 50SSE_MCW                        -  -   4232  -9290     0  2
MCW00030      9 60SSE_MCW                        -  -   4217  -9281     0  2
MCW00031      9 20S_MCW                          -  -   4276  -9333     0  2
MCW00032      9 30S_MCW                          -  -   4259  -9333     0  2
MCW00033      9 40S_MCW                          -  -   4242  -9333     0  2
MCW00034      9 50S_MCW                          -  -   4226  -9333     0  2
MCW00035      9 20SSW_MCW                        -  -   4278  -9350     0  2
MCW00036      9 30SSW_MCW                        -  -   4263  -9359     0  2
MCW00037      9 20SW_MCW                         -  -   4285  -9365     0  2
MCW00038      9 30SW_MCW                         -  -   4274  -9381     0  2
MCW00039      9 20WSW_MCW                        -  -   4296  -9375     0  2
MCW00040      9 30WSW_MCW                        -  -   4290  -9396     0  2
MCW00041      9 20W_MCW                          -  -   4309  -9379     0  2
MCW00042      9 30W_MCW                          -  -   4309  -9401     0  2
MCW00043      9 40W_MCW                          -  -   4309  -9424     0  2
MCW00044      9 20WNW_MCW                        -  -   4322  -9375     0  2
MCW00045      9 30WNW_MCW                        -  -   4328  -9396     0  2
MCW00046      9 40WNW_MCW                        -  -   4334  -9418     0  2
MCW00047      9 50WNW_MCW                        -  -   4340  -9439     0  2
MCW00048      9 20NW_MCW                         -  -   4333  -9365     0  2
MCW00049      9 30NW_MCW                         -  -   4344  -9382     0  2
MCW00050      9 40NW_MCW                         -  -   4356  -9398     0  2
MCW00051      9 20NNW_MCW                        -  -   4340  -9351     0  2
MCW00052      9 30NNW_MCW                        -  -   4355  -9359     0  2
MCW00053      9 40NNW_MCW                        -  -   4370  -9368     0  2
SGF00000      9 SGF                              -  -   3736  -9333     0  1
SGF00001      9 20N_SGF                          -  -   3769  -9333     0  2
SGF00002      9 30N_SGF                          -  -   3786  -9333     0  2
SGF00003      9 40N_SGF                          -  -   3803  -9333     0  2
SGF00004      9 20NNE_SGF                        -  -   3767  -9317     0  2
SGF00005      9 30NNE_SGF                        -  -   3782  -9309     0  2
SGF00006      9 40NNE_SGF                        -  -   3798  -9301     0  2
SGF00007      9 20NE_SGF                         -  -   3760  -9303     0  2
SGF00008      9 30NE_SGF                         -  -   3771  -9288     0  2
SGF00009      9 40NE_SGF                         -  -   3783  -9273     0  2
SGF00010      9 20ENE_SGF                        -  -   3749  -9294     0  2
SGF00011      9 30ENE_SGF                        -  -   3755  -9275     0  2
SGF00012      9 40ENE_SGF                        -  -   3761  -9255     0  2
SGF00013      9 50ENE_SGF                        -  -   3767  -9236     0  2
SGF00014      9 20E_SGF                          -  -   3736  -9291     0  2
SGF00015      9 30E_SGF                          -  -   3736  -9270     0  2
SGF00016      9 40E_SGF                          -  -   3736  -9249     0  2
SGF00017      9 50E_SGF                          -  -   3736  -9228     0  2
SGF00018      9 60E_SGF                          -  -   3735  -9207     0  2
SGF00019      9 70E_SGF                          -  -   3735  -9186     0  2
SGF00020      9 20ESE_SGF                        -  -   3723  -9294     0  2
SGF00021      9 30ESE_SGF                        -  -   3717  -9275     0  2
SGF00022      9 40ESE_SGF                        -  -   3710  -9256     0  2
SGF00023      9 50ESE_SGF                        -  -   3704  -9237     0  2
SGF00024      9 60ESE_SGF                        -  -   3697  -9217     0  2
SGF00025      9 70ESE_SGF                        -  -   3691  -9198     0  2
SGF00026      9 20SE_SGF                         -  -   3712  -9303     0  2
SGF00027      9 30SE_SGF                         -  -   3701  -9289     0  2
SGF00028      9 40SE_SGF                         -  -   3689  -9274     0  2
SGF00029      9 50SE_SGF                         -  -   3677  -9259     0  2
SGF00030      9 60SE_SGF                         -  -   3665  -9245     0  2
SGF00031      9 70SE_SGF                         -  -   3653  -9230     0  2
SGF00032      9 20SSE_SGF                        -  -   3705  -9317     0  2
SGF00033      9 30SSE_SGF                        -  -   3690  -9309     0  2
SGF00034      9 40SSE_SGF                        -  -   3674  -9301     0  2
