B00000 SWS                               6189 -15593   2
<AREA>SWS<NAT_CODE>AK09<GACC>Alaska
2664                 63.675   60.360 -152.079 -160.200   62.799 -152.081
   69.316 -163.195   69.317 -163.190   69.318 -163.185   69.320 -163.179
   69.323 -163.176   69.329 -163.170   69.334 -163.168   69.335 -163.164
   69.337 -163.160   69.338 -163.158   69.342 -163.155   69.344 -163.153
   69.346 -163.149   69.345 -163.146   69.343 -163.135   69.346 -163.133
   69.347 -163.131   69.348 -163.130   69.352 -163.132   69.351 -163.141
   69.352 -163.146   69.354 -163.148   69.356 -163.148   69.360 -163.138
   69.363 -163.131   69.368 -163.131   69.370 -163.130   69.372 -163.127
   69.373 -163.123   69.376 -163.119   69.378 -163.117   69.379 -163.114
   69.378 -163.103   69.380 -163.100   69.385 -163.097   69.387 -163.098
   69.389 -163.099   69.392 -163.103   69.394 -163.107   69.397 -163.108
   69.402 -163.109   69.404 -163.107   69.410 -163.106   69.415 -163.107
   69.419 -163.106   69.421 -163.106   69.424 -163.098   69.428 -163.096
   69.430 -163.097   69.432 -163.098   69.433 -163.097   69.437 -163.096
   69.441 -163.093   69.443 -163.090   69.445 -163.091   69.446 -163.091
   69.447 -163.093   69.449 -163.095   69.452 -163.094   69.455 -163.093
   69.456 -163.094   69.459 -163.089   69.461 -163.086   69.464 -163.083
   69.466 -163.080   69.470 -163.081   69.472 -163.083   69.473 -163.086
   69.475 -163.087   69.477 -163.091   69.485 -163.094   69.488 -163.093
   69.492 -163.094   69.494 -163.091   69.494 -163.086   69.490 -163.073
   69.489 -163.058   69.490 -163.051   69.491 -163.050   69.494 -163.049
   69.495 -163.047   69.497 -163.043   69.499 -163.043   69.501 -163.042
   69.503 -163.043   69.505 -163.044   69.508 -163.043   69.512 -163.040
   69.518 -163.035   69.519 -163.034   69.522 -163.033   69.525 -163.035
   69.529 -163.036   69.533 -163.040   69.536 -163.046   69.540 -163.051
   69.542 -163.050   69.544 -163.048   69.545 -163.043   69.546 -163.037
   69.548 -163.031   69.550 -163.031   69.552 -163.029   69.553 -163.029
   69.556 -163.031   69.557 -163.033   69.560 -163.040   69.563 -163.044
   69.565 -163.044   69.568 -163.042   69.572 -163.041   69.573 -163.045
   69.575 -163.050   69.578 -163.060   69.581 -163.072   69.585 -163.088
   69.588 -163.100   69.595 -163.113   69.598 -163.120   69.601 -163.124
   69.604 -163.126   69.607 -163.125   69.608 -163.122   69.609 -163.119
   69.609 -163.116   69.608 -163.113   69.607 -163.113   69.604 -163.117
   69.600 -163.112   69.597 -163.106   69.597 -163.101   69.596 -163.096
   69.599 -163.091   69.601 -163.084   69.607 -163.070   69.611 -163.062
   69.615 -163.052   69.617 -163.041   69.616 -163.033   69.615 -163.031
   69.616 -163.027   69.616 -163.020   69.615 -163.015   69.614 -163.008
   69.612 -162.999   69.612 -162.995   69.614 -162.997   69.615 -162.998
   69.616 -162.992   69.618 -162.995   69.619 -163.000   69.621 -163.007
   69.623 -163.010   69.624 -163.012   69.627 -163.014   69.630 -163.016
   69.632 -163.018   69.634 -163.018   69.635 -163.020   69.637 -163.024
   69.639 -163.030   69.641 -163.035   69.642 -163.038   69.643 -163.037
   69.643 -163.037   69.645 -163.029   69.648 -163.007   69.648 -162.996
   69.649 -162.990   69.650 -162.994   69.656 -163.012   69.657 -163.017
   69.658 -163.018   69.659 -163.030   69.659 -163.037   69.660 -163.041
   69.660 -163.044   69.663 -163.046   69.664 -163.044   69.670 -163.043
   69.672 -163.035   69.674 -163.029   69.676 -163.027   69.678 -163.031
   69.680 -163.036   69.685 -163.041   69.689 -163.039   69.692 -163.038
   69.695 -163.038   69.696 -163.033   69.694 -163.029   69.691 -163.026
   69.685 -163.020   69.681 -163.013   69.675 -163.002   69.672 -162.991
   69.669 -162.977   69.670 -162.968   69.671 -162.959   69.673 -162.952
   69.677 -162.946   69.679 -162.943   69.681 -162.937   69.684 -162.929
   69.687 -162.926   69.689 -162.919   69.691 -162.912   69.694 -162.910
   69.698 -162.912   69.702 -162.911   69.704 -162.915   69.707 -162.917
   69.709 -162.921   69.711 -162.925   69.714 -162.931   69.717 -162.938
   69.719 -162.946   69.722 -162.960   69.724 -162.973   69.727 -162.989
   69.727 -163.005   69.728 -163.015   69.730 -163.018   69.733 -163.015
   69.736 -163.011   69.739 -163.007   69.743 -163.003   69.748 -162.999
   69.756 -162.994   69.759 -162.990   69.759 -162.985   69.760 -162.979
   69.757 -162.969   69.754 -162.963   69.752 -162.951   69.752 -162.946
   69.754 -162.948   69.756 -162.951   69.758 -162.951   69.761 -162.954
   69.769 -162.957   69.776 -162.957   69.778 -162.954   69.779 -162.951
   69.781 -162.949   69.782 -162.947   69.783 -162.946   69.784 -162.944
   69.785 -162.934   69.785 -162.926   69.786 -162.920   69.787 -162.919
   69.789 -162.919   69.790 -162.917   69.793 -162.910   69.796 -162.902
   69.799 -162.901   69.802 -162.899   69.804 -162.895   69.803 -162.889
   69.804 -162.881   69.805 -162.874   69.808 -162.870   69.809 -162.859
   69.810 -162.854   69.812 -162.847   69.815 -162.840   69.817 -162.835
   69.819 -162.830   69.822 -162.826   69.828 -162.820   69.831 -162.819
   69.834 -162.814   69.836 -162.807   69.837 -162.802   69.841 -162.794
   69.845 -162.781   69.847 -162.779   69.849 -162.774   69.854 -162.766
   69.858 -162.758   69.862 -162.747   69.863 -162.741   69.865 -162.735
   69.869 -162.727   69.875 -162.720   69.877 -162.716   69.876 -162.712
   69.877 -162.705   69.881 -162.693   69.885 -162.682   69.887 -162.676
   69.888 -162.672   69.890 -162.669   69.892 -162.668   69.894 -162.667
   69.896 -162.664   69.898 -162.662   69.899 -162.656   69.902 -162.651
   69.908 -162.641   69.912 -162.631   69.917 -162.620   69.919 -162.613
   69.921 -162.608   69.919 -162.605   69.916 -162.604   69.915 -162.601
   69.915 -162.597   69.916 -162.593   69.917 -162.587   69.919 -162.583
   69.924 -162.576   69.926 -162.572   69.928 -162.566   69.933 -162.558
   69.941 -162.543   69.949 -162.528   69.954 -162.517   69.962 -162.509
   69.966 -162.504   69.965 -162.499   69.964 -162.493   69.966 -162.491
   69.969 -162.487   69.971 -162.484   69.973 -162.487   69.974 -162.489
   69.976 -162.488   69.977 -162.485   69.980 -162.479   69.982 -162.476
   69.985 -162.473   69.990 -162.465   69.995 -162.461   69.998 -162.459
   69.999 -162.460   70.003 -162.463   70.006 -162.465   70.010 -162.469
   70.014 -162.471   70.019 -162.474   70.024 -162.476   70.027 -162.474
   70.030 -162.472   70.033 -162.475   70.038 -162.473   70.047 -162.474
   70.050 -162.472   70.051 -162.470   70.051 -162.467   70.051 -162.448
   70.049 -162.432   70.050 -162.421   70.051 -162.411   70.050 -162.399
   70.052 -162.392   70.055 -162.390   70.055 -162.384   70.052 -162.377
   70.048 -162.362   70.047 -162.352   70.046 -162.342   70.048 -162.336
   70.049 -162.334   70.051 -162.337   70.052 -162.343   70.053 -162.350
   70.056 -162.355   70.066 -162.358   70.070 -162.362   70.079 -162.366
   70.085 -162.365   70.086 -162.359   70.086 -162.348   70.085 -162.338
   70.083 -162.327   70.084 -162.321   70.085 -162.320   70.086 -162.321
   70.090 -162.318   70.095 -162.323   70.096 -162.325   70.100 -162.324
   70.102 -162.329   70.107 -162.333   70.110 -162.334   70.114 -162.329
   70.118 -162.318   70.123 -162.302   70.127 -162.293   70.130 -162.284
   70.135 -162.269   70.140 -162.259   70.144 -162.249   70.148 -162.234
   70.151 -162.228   70.151 -162.221   70.150 -162.214   70.150 -162.206
   70.153 -162.195   70.158 -162.186   70.160 -162.183   70.163 -162.179
   70.165 -162.178   70.171 -162.176   70.176 -162.171   70.182 -162.160
   70.185 -162.148   70.187 -162.140   70.189 -162.129   70.192 -162.123
   70.193 -162.122   70.196 -162.120   70.201 -162.112   70.205 -162.105
   70.210 -162.095   70.212 -162.090   70.215 -162.082   70.221 -162.070
   70.224 -162.068   70.227 -162.064   70.231 -162.057   70.232 -162.050
   70.233 -162.045   70.235 -162.037   70.238 -162.034   70.241 -162.028
   70.243 -162.025   70.247 -162.022   70.250 -162.019   70.254 -162.014
   70.257 -162.007   70.261 -162.004   70.264 -162.003   70.268 -161.997
   70.274 -161.987   70.280 -161.980   70.282 -161.976   70.286 -161.974
   70.291 -161.970   70.298 -161.958   70.304 -161.944   70.307 -161.931
   70.307 -161.921   70.309 -161.909   70.314 -161.896   70.318 -161.885
   70.320 -161.874   70.320 -161.861   70.319 -161.850   70.317 -161.843
   70.312 -161.846   70.308 -161.852   70.306 -161.857   70.304 -161.858
   70.303 -161.853   70.303 -161.842   70.304 -161.833   70.304 -161.823
   70.304 -161.815   70.302 -161.816   70.301 -161.821   70.301 -161.826
   70.297 -161.825   70.296 -161.824   70.295 -161.821   70.291 -161.818
   70.287 -161.822   70.286 -161.826   70.286 -161.829   70.289 -161.833
   70.289 -161.836   70.289 -161.839   70.288 -161.841   70.289 -161.848
   70.288 -161.852   70.286 -161.853   70.282 -161.851   70.279 -161.842
   70.281 -161.838   70.282 -161.833   70.280 -161.831   70.274 -161.828
   70.271 -161.822   70.268 -161.813   70.267 -161.800   70.267 -161.786
   70.268 -161.779   70.269 -161.776   70.271 -161.777   70.272 -161.778
   70.274 -161.778   70.275 -161.781   70.277 -161.786   70.280 -161.791
   70.283 -161.790   70.285 -161.790   70.287 -161.785   70.286 -161.780
   70.286 -161.779   70.284 -161.773   70.281 -161.767   70.280 -161.762
   70.278 -161.750   70.276 -161.739   70.278 -161.730   70.277 -161.718
   70.277 -161.712   70.276 -161.705   70.274 -161.697   70.271 -161.692
   70.268 -161.686   70.265 -161.680   70.260 -161.675   70.257 -161.675
   70.255 -161.679   70.254 -161.682   70.253 -161.678   70.252 -161.678
   70.250 -161.677   70.249 -161.684   70.248 -161.701   70.247 -161.716
   70.246 -161.737   70.246 -161.764   70.248 -161.773   70.250 -161.778
   70.253 -161.799   70.253 -161.812   70.251 -161.828   70.251 -161.842
   70.253 -161.851   70.254 -161.856   70.255 -161.859   70.257 -161.865
   70.257 -161.870   70.257 -161.880   70.255 -161.886   70.254 -161.890
   70.252 -161.891   70.250 -161.890   70.244 -161.876   70.235 -161.840
   70.229 -161.809   70.227 -161.791   70.227 -161.779   70.228 -161.768
   70.231 -161.760   70.234 -161.751   70.231 -161.747   70.229 -161.744
   70.228 -161.740   70.223 -161.740   70.219 -161.739   70.218 -161.738
   70.217 -161.737   70.217 -161.740   70.219 -161.747   70.219 -161.750
   70.220 -161.757   70.220 -161.765   70.221 -161.771   70.220 -161.781
   70.218 -161.782   70.216 -161.784   70.215 -161.787   70.215 -161.792
   70.214 -161.798   70.214 -161.801   70.213 -161.803   70.213 -161.808
   70.213 -161.811   70.214 -161.815   70.215 -161.820   70.218 -161.826
   70.219 -161.833   70.221 -161.842   70.220 -161.851   70.219 -161.860
   70.217 -161.865   70.209 -161.865   70.205 -161.858   70.203 -161.856
   70.198 -161.848   70.197 -161.844   70.194 -161.836   70.190 -161.826
   70.188 -161.822   70.186 -161.820   70.185 -161.823   70.183 -161.827
   70.180 -161.830   70.178 -161.830   70.175 -161.832   70.174 -161.836
   70.174 -161.838   70.173 -161.841   70.171 -161.844   70.169 -161.850
   70.169 -161.855   70.170 -161.863   70.172 -161.872   70.173 -161.875
   70.173 -161.879   70.173 -161.882   70.172 -161.889   70.170 -161.893
   70.169 -161.897   70.169 -161.900   70.169 -161.907   70.169 -161.914
   70.170 -161.922   70.171 -161.927   70.171 -161.930   70.172 -161.932
   70.174 -161.935   70.178 -161.943   70.180 -161.949   70.183 -161.956
   70.185 -161.962   70.186 -161.968   70.189 -161.979   70.190 -161.990
   70.190 -162.000   70.189 -162.007   70.186 -162.016   70.185 -162.024
   70.185 -162.032   70.183 -162.036   70.179 -162.035   70.176 -162.035
   70.175 -162.038   70.173 -162.037   70.171 -162.046   70.172 -162.055
   70.172 -162.059   70.171 -162.062   70.169 -162.069   70.169 -162.075
   70.170 -162.081   70.168 -162.086   70.167 -162.088   70.165 -162.088
   70.164 -162.083   70.165 -162.081   70.165 -162.076   70.164 -162.068
   70.165 -162.064   70.166 -162.060   70.166 -162.054   70.164 -162.049
   70.161 -162.054   70.161 -162.059   70.161 -162.063   70.160 -162.066
   70.159 -162.071   70.158 -162.075   70.157 -162.083   70.158 -162.088
   70.157 -162.092   70.156 -162.094   70.155 -162.096   70.154 -162.101
   70.152 -162.106   70.150 -162.110   70.147 -162.108   70.148 -162.104
   70.148 -162.098   70.149 -162.088   70.149 -162.085   70.151 -162.084
   70.153 -162.079   70.152 -162.074   70.149 -162.065   70.150 -162.059
   70.153 -162.053   70.154 -162.051   70.156 -162.054   70.157 -162.051
   70.158 -162.046   70.159 -162.041   70.163 -162.035   70.163 -162.027
   70.165 -162.019   70.167 -162.014   70.166 -162.008   70.164 -161.995
   70.162 -161.980   70.161 -161.961   70.159 -161.944   70.160 -161.933
   70.161 -161.927   70.162 -161.920   70.163 -161.916   70.163 -161.914
   70.163 -161.909   70.161 -161.902   70.160 -161.897   70.158 -161.889
   70.157 -161.882   70.158 -161.875   70.158 -161.869   70.158 -161.863
   70.159 -161.854   70.158 -161.847   70.158 -161.841   70.159 -161.833
   70.160 -161.829   70.162 -161.825   70.164 -161.823   70.165 -161.819
   70.166 -161.816   70.167 -161.812   70.168 -161.809   70.170 -161.807
   70.171 -161.806   70.173 -161.806   70.175 -161.805   70.178 -161.806
   70.181 -161.801   70.183 -161.796   70.185 -161.795   70.187 -161.794
   70.189 -161.789   70.190 -161.780   70.192 -161.766   70.193 -161.754
   70.196 -161.743   70.198 -161.732   70.197 -161.728   70.197 -161.723
   70.196 -161.719   70.196 -161.717   70.195 -161.714   70.193 -161.710
   70.192 -161.703   70.191 -161.695   70.190 -161.689   70.191 -161.685
   70.189 -161.678   70.187 -161.674   70.187 -161.669   70.188 -161.668
   70.189 -161.667   70.192 -161.668   70.194 -161.674   70.194 -161.679
   70.197 -161.690   70.197 -161.696   70.199 -161.702   70.200 -161.708
   70.201 -161.716   70.202 -161.722   70.204 -161.724   70.207 -161.724
   70.209 -161.721   70.212 -161.719   70.212 -161.711   70.213 -161.706
   70.216 -161.704   70.219 -161.703   70.220 -161.698   70.220 -161.694
   70.221 -161.688   70.222 -161.681   70.223 -161.674   70.225 -161.667
   70.226 -161.658   70.226 -161.653   70.227 -161.646   70.227 -161.639
   70.227 -161.631   70.228 -161.628   70.230 -161.625   70.231 -161.623
   70.234 -161.623   70.238 -161.624   70.245 -161.629   70.248 -161.630
   70.250 -161.629   70.250 -161.627   70.250 -161.625   70.250 -161.621
   70.251 -161.616   70.251 -161.610   70.252 -161.605   70.253 -161.601
   70.253 -161.599   70.253 -161.593   70.253 -161.588   70.254 -161.585
   70.255 -161.581   70.255 -161.578   70.256 -161.575   70.255 -161.572
   70.254 -161.569   70.253 -161.565   70.250 -161.555   70.249 -161.545
   70.249 -161.534   70.249 -161.525   70.250 -161.516   70.250 -161.510
   70.252 -161.501   70.252 -161.496   70.252 -161.490   70.252 -161.486
   70.251 -161.475   70.252 -161.468   70.252 -161.463   70.253 -161.460
   70.254 -161.455   70.255 -161.450   70.255 -161.444   70.254 -161.441
   70.254 -161.436   70.253 -161.431   70.252 -161.423   70.252 -161.416
   70.252 -161.411   70.253 -161.405   70.255 -161.403   70.256 -161.396
   70.257 -161.389   70.257 -161.387   70.257 -161.381   70.256 -161.363
   70.255 -161.352   70.253 -161.339   70.252 -161.326   70.253 -161.317
   70.254 -161.307   70.255 -161.302   70.256 -161.295   70.257 -161.288
   70.258 -161.284   70.259 -161.276   70.260 -161.270   70.261 -161.257
   70.261 -161.252   70.262 -161.246   70.264 -161.239   70.267 -161.233
   70.270 -161.228   70.273 -161.220   70.275 -161.215   70.276 -161.213
   70.276 -161.208   70.276 -161.204   70.275 -161.199   70.275 -161.196
   70.276 -161.193   70.278 -161.187   70.279 -161.183   70.280 -161.177
   70.281 -161.174   70.282 -161.171   70.283 -161.169   70.284 -161.166
   70.285 -161.156   70.286 -161.153   70.287 -161.146   70.288 -161.142
   70.290 -161.137   70.291 -161.131   70.291 -161.124   70.292 -161.116
   70.294 -161.104   70.298 -161.097   70.301 -161.091   70.305 -161.087
   70.307 -161.085   70.309 -161.082   70.308 -161.075   70.309 -161.069
   70.311 -161.061   70.313 -161.053   70.317 -161.042   70.320 -161.035
   70.322 -161.031   70.325 -161.028   70.327 -161.026   70.328 -161.023
   70.330 -161.021   70.331 -161.018   70.329 -161.014   70.322 -161.004
   70.319 -160.996   70.317 -160.990   70.315 -160.990   70.314 -160.989
   70.313 -160.989   70.311 -160.990   70.310 -160.992   70.309 -160.996
   70.307 -161.008   70.305 -161.014   70.304 -161.018   70.302 -161.023
   70.301 -161.024   70.299 -161.026   70.298 -161.028   70.299 -161.019
   70.301 -161.002   70.304 -160.992   70.307 -160.981   70.307 -160.979
   70.306 -160.978   70.302 -160.971   70.298 -160.963   70.295 -160.955
   70.292 -160.945   70.290 -160.939   70.290 -160.933   70.290 -160.928
   70.291 -160.926   70.293 -160.928   70.295 -160.933   70.296 -160.942
   70.298 -160.948   70.301 -160.953   70.303 -160.956   70.306 -160.960
   70.308 -160.961   70.312 -160.965   70.315 -160.971   70.316 -160.974
   70.318 -160.979   70.318 -160.980   70.320 -160.981   70.322 -160.978
   70.324 -160.966   70.327 -160.951   70.329 -160.932   70.332 -160.917
   70.335 -160.901   70.336 -160.891   70.337 -160.887   70.339 -160.881
   70.340 -160.878   70.340 -160.874   70.341 -160.870   70.343 -160.860
   70.347 -160.852   70.348 -160.847   70.348 -160.839   70.351 -160.835
   70.354 -160.827   70.357 -160.819   70.358 -160.812   70.362 -160.810
   70.365 -160.801   70.367 -160.787   70.368 -160.783   70.369 -160.781
   70.371 -160.778   70.372 -160.779   70.373 -160.776   70.375 -160.773
   70.375 -160.768   70.374 -160.764   70.373 -160.759   70.373 -160.752
   70.373 -160.746   70.374 -160.737   70.376 -160.731   70.377 -160.724
   70.379 -160.720   70.381 -160.714   70.383 -160.710   70.385 -160.706
   70.386 -160.702   70.389 -160.697   70.391 -160.694   70.394 -160.690
   70.396 -160.686   70.397 -160.683   70.397 -160.679   70.398 -160.675
   70.399 -160.669   70.399 -160.667   70.401 -160.664   70.402 -160.664
   70.403 -160.668   70.404 -160.670   70.406 -160.669   70.407 -160.668
   70.407 -160.666   70.408 -160.662   70.409 -160.656   70.410 -160.650
   70.411 -160.644   70.412 -160.642   70.416 -160.634   70.418 -160.628
   70.420 -160.624   70.421 -160.620   70.421 -160.612   70.421 -160.607
