
 GRID FILE: $HDS/96040800_ngm211.gem                                                

 GRID NAVIGATION: 
     PROJECTION:          LCC                 
     ANGLES:                25.0   -95.0    25.0
     GRID SIZE:           93  65
     LL CORNER:              12.19   -133.46
     UR CORNER:              57.29    -49.38

 GRID ANALYSIS BLOCK: 
      UNKNOWN ANALYSIS TYPE 

 Number of grids in file:   964

 Maximum number of grids in file:   1500

  NUM       TIME1              TIME2           LEVL1 LEVL2  VCORD PARM
  352     960408/0000F018                        850         PRES VREL        
  353     960408/0000F018                        850         PRES OMEGA       
  354     960408/0000F018                        850         PRES AVOR        
  355     960408/0000F018                        800         PRES TMPK        
  356     960408/0000F018                        800         PRES RELH        
  357     960408/0000F018                        800         PRES UREL        
  358     960408/0000F018                        800         PRES VREL        
  359     960408/0000F018                        750         PRES TMPK        
  360     960408/0000F018                        750         PRES RELH        
  361     960408/0000F018                        750         PRES UREL        
  362     960408/0000F018                        750         PRES VREL        
  363     960408/0000F018                        700         PRES TMPK        
  364     960408/0000F018                        700         PRES RELH        
  365     960408/0000F018                        700         PRES HGHT        
  366     960408/0000F018                        700         PRES UREL        
  367     960408/0000F018                        700         PRES VREL        
  368     960408/0000F018                        700         PRES OMEGA       
  369     960408/0000F018                        700         PRES AVOR        
  370     960408/0000F018                        650         PRES TMPK        
  371     960408/0000F018                        650         PRES RELH        
  372     960408/0000F018                        650         PRES UREL        
  373     960408/0000F018                        650         PRES VREL        
  374     960408/0000F018                        600         PRES TMPK        
  375     960408/0000F018                        600         PRES RELH        
  376     960408/0000F018                        600         PRES UREL        
  377     960408/0000F018                        600         PRES VREL        
  378     960408/0000F018                        550         PRES TMPK        
  379     960408/0000F018                        550         PRES RELH        
  380     960408/0000F018                        550         PRES UREL        
  381     960408/0000F018                        550         PRES VREL        
  382     960408/0000F018                        500         PRES TMPK        
  383     960408/0000F018                        500         PRES RELH        
  384     960408/0000F018                        500         PRES HGHT        
  385     960408/0000F018                        500         PRES UREL        
  386     960408/0000F018                        500         PRES VREL        
  387     960408/0000F018                        500  1000   PRES LIFT        
  388     960408/0000F018                        500         PRES OMEGA       
  389     960408/0000F018                        500         PRES AVOR        
  390     960408/0000F018                        450         PRES TMPK        
  391     960408/0000F018                        450         PRES RELH        
  392     960408/0000F018                        450         PRES UREL        
  393     960408/0000F018                        450         PRES VREL        
  394     960408/0000F018                        400         PRES TMPK        
